"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-08-31T05:16:17.446Z";"Ofelia";"0HXfO7ku0m3jFlB2XZw1Nj";"Malva Vela";"42gMsjzIofZl8uTc1NmRHz";;;"2026-08-31 05:16:17.446";"2026-08-31"
"2026-08-31T06:42:28.013Z";"The Minor Goes A Muggin'";"66xDH4fUiPYYAy7doiz0Kl";"Pete Jacobs & His Wartime Radio Revue";"5pep9DNTeLBE7XifF73MYS";;;"2026-08-31 06:42:28.013";"2026-08-31"
"2026-08-31T06:48:59.284Z";"Undecided";"44pCEZpKsydOCK3KZSW4Th";"Pete Jacobs & His Wartime Radio Revue";"5pep9DNTeLBE7XifF73MYS";;;"2026-08-31 06:48:59.284";"2026-08-31"
"2026-08-31T06:54:10.371Z";"Take The A-train";"5Fvo8hMnkhZmE11wgnM5MW";"Pete Jacobs & His Wartime Radio Revue";"5pep9DNTeLBE7XifF73MYS";;;"2026-08-31 06:54:10.371";"2026-08-31"
"2026-08-31T08:26:44.239Z";"Immigrant Song - Remaster";"2uuMXKKmdXrY2XxsqTsGp0";"Led Zeppelin";"36QJpDe2go2KgaRleHCDTp";;;"2026-08-31 08:26:44.239";"2026-08-31"
"2026-08-31T08:30:29.255Z";"Gold on the Ceiling - 2021 Remaster";"54bO2CHOgGN44oWmAqib0I";"The Black Keys";"7mnBLXK823vNxN3UWB7Gfz";;;"2026-08-31 08:30:29.255";"2026-08-31"
"2026-08-31T08:35:00Z";"The Chain - 2004 Remaster";"5e9TFTbltYBg2xThimr0rU";"Fleetwood Mac";"08GQAI4eElDnROBrJRGE0X";;;"2026-08-31 08:35:00";"2026-08-31"
"2026-08-31T09:29:12.727Z";"Newport Up";"1b3YSbtoZPitiVLEmsi1Yb";"Duke Ellington";"4F7Q5NV6h5TSwCainz8S5A";;;"2026-08-31 09:29:12.727";"2026-08-31"
"2026-08-31T11:11:37.760Z";"Don't Be That Way";"4guAyRYkfnBRQzbl2MraqM";"Pete Jacobs & His Wartime Radio Revue";"5pep9DNTeLBE7XifF73MYS";;;"2026-08-31 11:11:37.76";"2026-08-31"
"2026-08-31T11:15:07.734Z";"Perdido";"2W2anGG0V4nasg7pcr3zD1";"Woody Herman";"2KSxJY1WxGGVYSmoM0N54P";;;"2026-08-31 11:15:07.734";"2026-08-31"
"2026-08-31T11:31:56.447Z";"Rockin' In Rhythm";"66OY61byAl0G6vOXHzFKzB";"Clark Terry";"62xdwGEOLoGQxKUqoJusyU";;;"2026-08-31 11:31:56.447";"2026-08-31"
"2026-08-31T11:37:05.970Z";"Rockin' in Rhythm";"0b9MLleiDC3zP3nwr5295n";"Rias Big Band";"0RLcM0CKW2UEK52gksyVbM";"Clark Terry";"62xdwGEOLoGQxKUqoJusyU";"2026-08-31 11:37:05.97";"2026-08-31"
"2026-08-31T11:40:12.555Z";"Rockin’ in Rhythm";"3HkWB7LiWFEvEwbyVWPj1O";"The Solomon Douglas Swingtet";"6suDw35krDWxZh3MODCnG1";;;"2026-08-31 11:40:12.555";"2026-08-31"
"2026-08-31T11:44:10.629Z";"Rockin' in Rhythm";"1eOHhFSQ0XvgTr35CmyQO6";"Holy Bounce Orchestra";"6UysnUKS26QokacqCbzWJA";;;"2026-08-31 11:44:10.629";"2026-08-31"
