"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-09-02T07:31:23.981Z";"No vull que t'agradi aquesta cançó";"2KuzLo3h5MKhZQEjt2VbWG";"Els Pets";"0OVfimlbekXaMrP8IoCzHJ";;;"2026-09-02 07:31:23.981";"2026-09-02"
"2026-09-02T07:34:53.929Z";"No vull que t'agradi aquesta cançó";"2KuzLo3h5MKhZQEjt2VbWG";"Els Pets";"0OVfimlbekXaMrP8IoCzHJ";;;"2026-09-02 07:34:53.929";"2026-09-02"
"2026-09-02T07:38:12.425Z";"I Cried For You";"3K9SMKlffROYQ99bcFtJYM";"Benny Goodman Quartet";"26vAEAV08relvScS4FUsIt";;;"2026-09-02 07:38:12.425";"2026-09-02"
"2026-09-02T07:41:54.897Z";"Do Your Duty";"6kDa9DlEJyxoLZdf8WYane";"Norbert Susemihl";"1UkYB1n44YzBCtMaKde48Y";"Jason Marsalis|Erika Lewis|Shaye Cohn";"3kZyLijv2b47kwz0qoRpT6|58WQdrfsIZV2HwaGkN1Pfr|7HhwosbJ4EqUV4AzQXVUxB";"2026-09-02 07:41:54.897";"2026-09-02"
"2026-09-02T07:45:06.807Z";"Good Queens Bess";"2Zlcwx9GyypihUtYO2IFT8";"Reverent Juke";"0K2K29R1c5DwgGk8axM7pW";;;"2026-09-02 07:45:06.807";"2026-09-02"
"2026-09-02T07:49:55.842Z";"Rhapsody in Blue";"0xoeC8rWOhU66yJd023HXk";"Duke Ellington";"4F7Q5NV6h5TSwCainz8S5A";;;"2026-09-02 07:49:55.842";"2026-09-02"
"2026-09-02T07:53:00.344Z";"Jazz Me Blues";"1HCR0Img7vPgXCHxeSCtK6";"Woody Herman";"2KSxJY1WxGGVYSmoM0N54P";;;"2026-09-02 07:53:00.344";"2026-09-02"
"2026-09-02T07:56:04.861Z";"String of Pearls";"6bcR3oIbJ7IVJhm1g3RhC4";"Members Of The Glenn Miller Orchestra";"7yJ74d8IUMgW1u8CHgxU6U";;;"2026-09-02 07:56:04.861";"2026-09-02"
"2026-09-02T08:00:12.331Z";"Rosetta";"6AaiDcwsWxdQJt8nwx00ef";"Earl Hines";"2mY5u4CceAPrpBnse1WpFr";;;"2026-09-02 08:00:12.331";"2026-09-02"
"2026-09-02T08:03:21.460Z";"Big John's Special";"4lCpL5EDq0qH4S9cwDj8Fs";"Benny Goodman";"1pBuKaLHJlIlqYxQQaflve";;;"2026-09-02 08:03:21.46";"2026-09-02"
"2026-09-02T08:07:13.605Z";"Caravan";"28gfgvhYWwlARf5e4RCILk";"Ella Fitzgerald";"5V0MlUE1Bft0mbLlND7FJz";"Duke Ellington Orchestra";"3W4GTSHxlqXfXjdmSNIbTB";"2026-09-02 08:07:13.605";"2026-09-02"
"2026-09-02T08:10:34.085Z";"Six-Appeal";"5PlPQH5xehX1fbJXMmGZhS";"Charlie Christian";"0WdDpEeDIDmtYh5sqRrdI6";;;"2026-09-02 08:10:34.085";"2026-09-02"
"2026-09-02T08:13:13.622Z";"No Moon At All";"1FmnbYHCtuBwswJrZ7lK4T";"Ella Fitzgerald";"5V0MlUE1Bft0mbLlND7FJz";;;"2026-09-02 08:13:13.622";"2026-09-02"
"2026-09-02T08:16:26.309Z";"Exposition Swing";"19SFBUZwOXnjMRE4KJVXB4";"Duke Ellington";"4F7Q5NV6h5TSwCainz8S5A";"Duke Ellington Orchestra";"3W4GTSHxlqXfXjdmSNIbTB";"2026-09-02 08:16:26.309";"2026-09-02"
"2026-09-02T08:20:08.218Z";"East St. Louis Toodle-Oo";"6BjXAwm6BloJSq2GLSke5l";"Reverent Juke";"0K2K29R1c5DwgGk8axM7pW";;;"2026-09-02 08:20:08.218";"2026-09-02"
"2026-09-02T08:23:33.404Z";"Flight of the Foo Birds";"2MZBVXviBSBenB8AnmsMXi";"Count Basie";"2jFZlvIea42ZvcCw4OeEdA";;;"2026-09-02 08:23:33.404";"2026-09-02"
"2026-09-02T08:28:49.759Z";"Limbo Jazz";"4mEBuVqk5t9kxoXOW1fr3P";"Duke Ellington";"4F7Q5NV6h5TSwCainz8S5A";"Coleman Hawkins";"0JM134st8VY7Ld9T2wQiH0";"2026-09-02 08:28:49.759";"2026-09-02"
"2026-09-02T08:33:25.272Z";"On The Sunny Side Of The Street - Alt 1";"2t1Wyl6iZqtXwqoZGxh7cB";"Illinois Jacquet";"6HzzZqLS76PGbKaw6dIMHZ";;;"2026-09-02 08:33:25.272";"2026-09-02"
"2026-09-02T09:01:56.440Z";"Skyliner";"1ZQMV9CXu8p8m9BIc6Z8HH";"Charlie Barnet";"4SPws2VXOmZIiRTp75mzsb";"Ted Heath & His Music";"3qd5xIMk5SnRSY7h4g0asJ";"2026-09-02 09:01:56.44";"2026-09-02"
"2026-09-02T09:05:21.101Z";"A String Of Pearls";"6FtuBCfMMFhVkSe6Mbfixm";"Jerry Gray";"2zSHaaWbkLybZmuSH8TLSW";"Ted Heath & His Music";"3qd5xIMk5SnRSY7h4g0asJ";"2026-09-02 09:05:21.101";"2026-09-02"
"2026-09-02T09:07:31.381Z";"South Rampart Street Parade";"6PLNgs8b1xcTw7iIKpZzNP";"Robert Haggart";"1jOJntzUyHvEjDp8WcXHY4";"Ray Bauduc|Ted Heath & His Music";"4ylWW97tTAKWZFvhNM4MLg|3qd5xIMk5SnRSY7h4g0asJ";"2026-09-02 09:07:31.381";"2026-09-02"
"2026-09-02T09:10:57.542Z";"Long John Silver";"3MC2h1uYMEwtbVyE0pBF84";"Jimmy Dorsey";"3xPpQCRiTBxgmL4PD8J5ek";"Ray Krise|Ted Heath & His Music";"5l9xIOzZkrcBU6ApjQlFTX|3qd5xIMk5SnRSY7h4g0asJ";"2026-09-02 09:10:57.542";"2026-09-02"
"2026-09-02T09:44:28.592Z";"Intermission Riff";"4ysVhocvBFtKVqkAHXmaQL";"Ray Wetzel";"5I4hAO2loNoc2MIa0uqIDi";"Ted Heath & His Music";"3qd5xIMk5SnRSY7h4g0asJ";"2026-09-02 09:44:28.592";"2026-09-02"
"2026-09-02T11:14:58.806Z";"In The Mood";"3nqoKucbq6V0riBw7UsnZs";"Ray Anthony";"5YRqxl4KfzKkFBMu408yv6";;;"2026-09-02 11:14:58.806";"2026-09-02"
"2026-09-02T11:17:57.295Z";"In The Mood";"6iW28lj41oUJlwHdiwFM7c";"James Last";"5UyJW2eCOuXtyYftgbMxZG";;;"2026-09-02 11:17:57.295";"2026-09-02"
"2026-09-02T11:20:46.755Z";"In the Mood";"2y5YNhYUljeJuahG6agA7c";"The Andrews Sisters";"2NCGI6dLTxLdI9XHdv7QfM";;;"2026-09-02 11:20:46.755";"2026-09-02"
"2026-09-02T13:23:16.165Z";"In the Mood";"6NBwYT8zIO8MP1n82BKkij";"Wolfgang Lohr";"5GImm0oU5MkW7OHkb91jwu";;;"2026-09-02 13:23:16.165";"2026-09-02"
"2026-09-02T13:58:23.825Z";"Illa";"3ABOdeDjlo3uiVGsx0vVrN";"Projecte Mut";"1DtVZ2mcu69GqeAZtdMBlh";;;"2026-09-02 13:58:23.825";"2026-09-02"
"2026-09-02T14:02:15.774Z";"Sta Guai";"1Q6yOGJpPA74MnCViZevfH";"Oques Grasses";"5qPeAT4ikl6gJNUexAOEy0";;;"2026-09-02 14:02:15.774";"2026-09-02"
"2026-09-02T14:14:16.297Z";"Per la bona gent";"4lKwqIEmnm0wsRLOuwUMLv";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-09-02 14:14:16.297";"2026-09-02"
"2026-09-02T14:17:12.092Z";"Segurament t'estimo";"7x4x0456YjudZ4wlqZrRLd";"Els Amics De Les Arts";"0op3EnoEZ0jQY13sbyoSo2";;;"2026-09-02 14:17:12.092";"2026-09-02"
"2026-09-02T14:20:27.003Z";"Tristesa";"4i9n3obydtTs1Qkyex2Baa";"Antònia Font";"503mwh1GWEiWy9bzzpiTFW";;;"2026-09-02 14:20:27.003";"2026-09-02"
"2026-09-02T14:23:26.749Z";"Sota una Estrella - En Directe";"5l0grRq1lKTWyaIWGnWhMJ";"Sopa De Cabra";"1qNkvcsEC2Hry31JWkYO3D";;;"2026-09-02 14:23:26.749";"2026-09-02"
"2026-09-02T14:26:58.676Z";"Cap. 2: Havia de Passar";"0YfRNYvmfsQCUP8PMPm7Dc";"La Fúmiga";"2Y4AiImxLUoWEgxedb3Gtz";"The Tyets";"6I63R76ouyFvUIwPggQxxT";"2026-09-02 14:26:58.676";"2026-09-02"
"2026-09-02T14:29:39.055Z";"Vitamina sol";"4FHSE0zPLM23quQ5LEOyPL";"Antònia Font";"503mwh1GWEiWy9bzzpiTFW";"Bratislava Symphony Orchestra";"4m6jwMpOX8q0eIJY6HdulU";"2026-09-02 14:29:39.055";"2026-09-02"
"2026-09-02T15:45:26.757Z";"Tubs de ventilació";"0D6DvoKnPRKTfRLifVLhKP";"Manel";"40tHhop0T30DwienQBmTxb";;;"2026-09-02 15:45:26.757";"2026-09-02"
"2026-09-02T15:52:20.335Z";"S'ha mort l'home més vell d'Espolla";"77DgqIkA4zS1gEix4XXEPr";"La Ludwig Band";"1hOwyBjBzD71G76KApDEy5";;;"2026-09-02 15:52:20.335";"2026-09-02"
"2026-09-02T15:56:19.975Z";"Serem Ocells";"0SMY6ZfmWnJY1MHuEYJ5fW";"Oques Grasses";"5qPeAT4ikl6gJNUexAOEy0";;;"2026-09-02 15:56:19.975";"2026-09-02"
