"played_at";"track.name";"track.id";"name";"artist.id";"featured_artists";"featured_artist_ids";"played";"day"
"2026-07-28T06:23:28.555Z";"Sal Al Malecón";"0y2N4GqO7pCkQBVSACur8T";"Roberto Fonseca";"0Yi6vOMIP1cqp8WppadgOu";;;"2026-07-28 06:23:28.555";"2026-07-28"
"2026-07-28T06:45:44.133Z";"Huoleton";"0xjLHCJYuLyeHJNIo0eWkf";"emma & matilda";"2jBUgp0vh5pEIqeTLpWCgV";;;"2026-07-28 06:45:44.133";"2026-07-28"
"2026-07-28T06:48:52.698Z";"ROCK ROCK (Daun Lou Remix)";"48LkyksYvgn8sO8xDZ85qI";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";"Daun Lou";"6mWZmFjXQdrq5Sh2ZGx3cf";"2026-07-28 06:48:52.698";"2026-07-28"
"2026-07-28T06:52:03.962Z";"Toiset samanlaiset (feat. Käärijä)";"74GljYNzhYRF90chULPqsz";"Elastinen";"7DdW8Ert3Z36hb1FkaZWiI";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";"2026-07-28 06:52:03.962";"2026-07-28"
"2026-07-28T06:55:57.003Z";"Duran Duran";"73ZCyrTwTbkSVPXMMIeOQu";"Jenni Vartiainen";"6PP1ZiMzBbTeRqGvhr3pV9";;;"2026-07-28 06:55:57.003";"2026-07-28"
"2026-07-28T06:59:13.135Z";"Autiomaa";"2avr7NLad9D3g61P8V5fLL";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";;;"2026-07-28 06:59:13.135";"2026-07-28"
"2026-07-28T07:02:11.764Z";"Kuollut liekki";"1pEiJfcpRDglgmE50pf1uQ";"Benjamin";"5FgAhHocNrSCn7Ox87uyef";;;"2026-07-28 07:02:11.764";"2026-07-28"
"2026-07-28T07:06:33.516Z";"Minä Suojelen Sinua Kaikelta";"3kCfILjLsow1AGSTp4apIz";"Ultra Bra";"627dKDcsgfO25s2ScC4sgQ";;;"2026-07-28 07:06:33.516";"2026-07-28"
"2026-07-28T07:10:00.641Z";"Pyhä Erika";"1qaFMGKQ13xo2ZXrAIAYLB";"Erika Vikman";"6JVB6uiYxpF2K1PGsPRpWR";;;"2026-07-28 07:10:00.641";"2026-07-28"
"2026-07-28T07:14:31.693Z";"Rakastaja";"6qc4EZ3Nh8uN28AdxIRmWJ";"KUUMAA";"3YC5DVJDjyazvB8hxJSybr";;;"2026-07-28 07:14:31.693";"2026-07-28"
"2026-07-28T07:17:22.630Z";"Uutta exää";"3y7JOrxavYesPR6sypC3D3";"Benjamin";"5FgAhHocNrSCn7Ox87uyef";;;"2026-07-28 07:17:22.63";"2026-07-28"
"2026-07-28T07:21:05.151Z";"Missä muruseni on";"3tjJyUaaqTIXY7am2mF855";"Jenni Vartiainen";"6PP1ZiMzBbTeRqGvhr3pV9";;;"2026-07-28 07:21:05.151";"2026-07-28"
"2026-07-28T07:24:34.692Z";"Timanttei";"36lT6tdND08VVvv3HwbhZD";"Mirella";"5m8QXFAKCuty66pOzy9aPZ";;;"2026-07-28 07:24:34.692";"2026-07-28"
"2026-07-28T07:31:23.769Z";"Minä-Minä-Maa";"5doe9RHjy2PP6yFzt1CFyo";"Benjamin";"5FgAhHocNrSCn7Ox87uyef";;;"2026-07-28 07:31:23.769";"2026-07-28"
"2026-07-28T07:34:26.187Z";"Ylivoimainen";"4TXoHT9YxXfczvs2ccf5MK";"KUUMAA";"3YC5DVJDjyazvB8hxJSybr";;;"2026-07-28 07:34:26.187";"2026-07-28"
"2026-07-28T07:37:39.664Z";"Välikuolema";"1v4jBEOmyYluJSBk6WUELN";"Käärijä";"6LkMGN0t3HDNL8hIvma70r";;;"2026-07-28 07:37:39.664";"2026-07-28"
"2026-07-28T07:41:12.608Z";"Sata vuotta";"4JOQfZXLJ1bFKTl1uimWhz";"Behm";"3bAa4FKwIgwWYHdaUJicmE";;;"2026-07-28 07:41:12.608";"2026-07-28"
"2026-07-28T08:08:55.288Z";"Timanttei";"36lT6tdND08VVvv3HwbhZD";"Mirella";"5m8QXFAKCuty66pOzy9aPZ";;;"2026-07-28 08:08:55.288";"2026-07-28"
"2026-07-28T08:11:16.610Z";"Ken Saro-Wiwa On Kuollut";"7JF3PACbwWIy2nR0v9aCWv";"Ultra Bra";"627dKDcsgfO25s2ScC4sgQ";;;"2026-07-28 08:11:16.61";"2026-07-28"
